name_enroll,imagenum_enroll,name_verify,imagenum_verify,is_genuine
Arnoldo_Aleman,1,Arnoldo_Aleman,3,1
Arnoldo_Aleman,2,Arnoldo_Aleman,4,1
Aron_Ralston,1,Aron_Ralston,2,1
Art_Hoffmann,1,Art_Hoffmann,2,1
Arturo_Gatti,1,Arturo_Gatti,2,1
Arturo_Gatti,2,Arturo_Gatti,3,1
Arye_Mekel,1,Arye_Mekel,2,1
Asa_Hutchinson,1,Asa_Hutchinson,2,1
Atal_Bihari_Vajpayee,10,Atal_Bihari_Vajpayee,20,1
Atal_Bihari_Vajpayee,17,Atal_Bihari_Vajpayee,24,1
Augusto_Roa_Bastos,1,Augusto_Roa_Bastos,2,1
Azra_Akin,1,Azra_Akin,4,1
Barbara_Walters,3,Barbara_Walters,4,1
Barbra_Streisand,1,Barbra_Streisand,2,1
Barry_Zito,1,Barry_Zito,2,1
Bashar_Assad,1,Bashar_Assad,3,1
Bashar_Assad,3,Bashar_Assad,4,1
Ben_Howland,1,Ben_Howland,2,1
Benazir_Bhutto,1,Benazir_Bhutto,2,1
Bernard_Landry,1,Bernard_Landry,2,1
Bernard_Landry,1,Bernard_Landry,4,1
Bernard_Law,1,Bernard_Law,2,1
Bernard_Law,2,Bernard_Law,5,1
Bernardo_Segura,1,Bernardo_Segura,2,1
Beth_Jones,1,Beth_Jones,2,1
Bijan_Darvish,1,Bijan_Darvish,3,1
Bijan_Namdar_Zangeneh,1,Bijan_Namdar_Zangeneh,2,1
Bill_Belichick,1,Bill_Belichick,2,1
Bill_Callahan,1,Bill_Callahan,2,1
Bill_Callahan,1,Bill_Callahan,3,1
Bill_Gates,3,Bill_Gates,11,1
Bill_Gates,4,Bill_Gates,15,1
Bill_Graham,1,Bill_Graham,7,1
Bill_Graham,8,Bill_Graham,9,1
Bill_Nelson,1,Bill_Nelson,2,1
Bill_Simon,4,Bill_Simon,15,1
Bill_Simon,5,Bill_Simon,13,1
Billy_Crystal,3,Billy_Crystal,5,1
Billy_Crystal,3,Billy_Crystal,6,1
Billy_Crystal,5,Billy_Crystal,6,1
Binyamin_Ben-Eliezer,3,Binyamin_Ben-Eliezer,7,1
Bo_Ryan,1,Bo_Ryan,2,1
Bob_Beauprez,1,Bob_Beauprez,2,1
Bob_Geldof,1,Bob_Geldof,2,1
Bob_Graham,1,Bob_Graham,5,1
Bob_Graham,1,Bob_Graham,6,1
Bob_Graham,2,Bob_Graham,4,1
Bob_Graham,3,Bob_Graham,5,1
Bob_Huggins,1,Bob_Huggins,2,1
Bob_Stoops,5,Bob_Stoops,7,1
Branko_Crvenkovski,1,Branko_Crvenkovski,3,1
Brendan_Hansen,1,Brendan_Hansen,2,1
Brooke_Shields,1,Brooke_Shields,2,1
Bruce_Van_De_Velde,1,Bruce_Van_De_Velde,2,1
Bud_Selig,1,Bud_Selig,2,1
Bud_Selig,1,Bud_Selig,4,1
Bulent_Ecevit,2,Bulent_Ecevit,4,1
Bulent_Ecevit,2,Bulent_Ecevit,5,1
Bulent_Ecevit,3,Bulent_Ecevit,6,1
Cameron_Diaz,3,Cameron_Diaz,4,1
Candie_Kung,1,Candie_Kung,2,1
Candie_Kung,2,Candie_Kung,3,1
Carla_Myers,1,Carla_Myers,2,1
Carlos_Menem,1,Carlos_Menem,3,1
Carlos_Menem,6,Carlos_Menem,12,1
Carlos_Ruiz,2,Carlos_Ruiz,3,1
Carlos_Vives,2,Carlos_Vives,3,1
Carly_Fiorina,1,Carly_Fiorina,2,1
Carly_Fiorina,1,Carly_Fiorina,3,1
Carmen_Electra,1,Carmen_Electra,6,1
Carolina_Kluft,1,Carolina_Kluft,3,1
Caroline_Kennedy,1,Caroline_Kennedy,3,1
Carson_Palmer,2,Carson_Palmer,4,1
Cate_Blanchett,2,Cate_Blanchett,4,1
Catherine_Zeta-Jones,1,Catherine_Zeta-Jones,4,1
Catherine_Zeta-Jones,1,Catherine_Zeta-Jones,8,1
Catherine_Zeta-Jones,4,Catherine_Zeta-Jones,9,1
Catherine_Zeta-Jones,6,Catherine_Zeta-Jones,9,1
Catherine_Zeta-Jones,8,Catherine_Zeta-Jones,10,1
Cecilia_Bolocco,1,Cecilia_Bolocco,3,1
Cesar_Gaviria,2,Cesar_Gaviria,5,1
Cesar_Gaviria,4,Cesar_Gaviria,8,1
Cesar_Gaviria,6,Cesar_Gaviria,7,1
Charles_Moose,1,Charles_Moose,3,1
Charles_Moose,4,Charles_Moose,10,1
Charles_Moose,4,Charles_Moose,11,1
Charles_Schumer,1,Charles_Schumer,2,1
Chen_Liang_Yu,1,Chen_Liang_Yu,2,1
Cherie_Blair,1,Cherie_Blair,2,1
Cherie_Blair,1,Cherie_Blair,3,1
Cherie_Blair,2,Cherie_Blair,4,1
Cherie_Blair,3,Cherie_Blair,4,1
Choi_Sung-hong,1,Choi_Sung-hong,4,1
Choi_Sung-hong,3,Choi_Sung-hong,4,1
Chris_Cooper,1,Chris_Cooper,2,1
Chris_Rock,1,Chris_Rock,2,1
Chris_Tucker,1,Chris_Tucker,2,1
Christine_Gregoire,2,Christine_Gregoire,3,1
Christopher_Patten,1,Christopher_Patten,2,1
Christopher_Walken,1,Christopher_Walken,4,1
Christopher_Walken,2,Christopher_Walken,4,1
Chuck_Amato,1,Chuck_Amato,2,1
Cindy_Margolis,1,Cindy_Margolis,2,1
Ciro_Gomes,2,Ciro_Gomes,3,1
Ciro_Gomes,2,Ciro_Gomes,4,1
Ciro_Gomes,3,Ciro_Gomes,4,1
Claire_Hentzen,1,Claire_Hentzen,2,1
Clara_Harris,1,Clara_Harris,4,1
Clara_Harris,2,Clara_Harris,4,1
Claudia_Pechstein,1,Claudia_Pechstein,2,1
Claudia_Schiffer,1,Claudia_Schiffer,3,1
Clint_Eastwood,1,Clint_Eastwood,5,1
Clint_Eastwood,1,Clint_Eastwood,6,1
Colin_Farrell,1,Colin_Farrell,7,1
Colin_Farrell,3,Colin_Farrell,7,1
Colin_Jackson,1,Colin_Jackson,2,1
Colin_Montgomerie,2,Colin_Montgomerie,5,1
Colin_Powell,38,Colin_Powell,212,1
Colin_Powell,74,Colin_Powell,205,1
Colin_Powell,120,Colin_Powell,166,1
Conan_OBrien,1,Conan_OBrien,2,1
Constance_Marie,2,Constance_Marie,3,1
Coretta_Scott_King,2,Coretta_Scott_King,3,1
Corinne_Coman,1,Corinne_Coman,2,1
Cristina_Saralegui,1,Cristina_Saralegui,2,1
Cruz_Bustamante,1,Cruz_Bustamante,4,1
Dalai_Lama,1,Dalai_Lama,2,1
Damon_van_Dam,1,Damon_van_Dam,2,1
Dan_Morales,1,Dan_Morales,2,1
Dan_Morales,1,Dan_Morales,3,1
Daniel_Day-Lewis,1,Daniel_Day-Lewis,2,1
Daniel_Day-Lewis,1,Daniel_Day-Lewis,3,1
Darrell_Issa,1,Darrell_Issa,2,1
Darren_Clarke,1,Darren_Clarke,2,1
Daryl_Hannah,1,Daryl_Hannah,2,1
David_Anderson,2,David_Anderson,4,1
David_Beckham,4,David_Beckham,17,1
David_Beckham,4,David_Beckham,24,1
David_Beckham,5,David_Beckham,10,1
David_Coulthard,1,David_Coulthard,2,1
David_Heymann,1,David_Heymann,2,1
David_Hyde_Pierce,3,David_Hyde_Pierce,4,1
David_Myers,1,David_Myers,2,1
David_Nalbandian,4,David_Nalbandian,9,1
David_Spade,1,David_Spade,2,1
David_Wells,1,David_Wells,2,1
David_Wells,2,David_Wells,5,1
Dean_Barkley,1,Dean_Barkley,4,1
Debbie_Reynolds,1,Debbie_Reynolds,3,1
Debra_Brown,1,Debra_Brown,2,1
Demi_Moore,1,Demi_Moore,2,1
Demi_Moore,2,Demi_Moore,3,1
Dennis_Erickson,1,Dennis_Erickson,2,1
Dennis_Kucinich,2,Dennis_Kucinich,5,1
Dennis_Kucinich,6,Dennis_Kucinich,7,1
Desiree_Lemosi,1,Desiree_Lemosi,2,1
Diana_Krall,1,Diana_Krall,3,1
Diana_Krall,1,Diana_Krall,6,1
Diana_Krall,2,Diana_Krall,4,1
Diana_Munz,2,Diana_Munz,3,1
Dianne_Feinstein,2,Dianne_Feinstein,3,1
Dick_Cheney,1,Dick_Cheney,11,1
Dick_Cheney,1,Dick_Cheney,14,1
Dolly_Parton,1,Dolly_Parton,2,1
Don_Siegelman,2,Don_Siegelman,3,1
Donald_Fehr,3,Donald_Fehr,4,1
Doris_Roberts,1,Doris_Roberts,2,1
Doug_Duncan,1,Doug_Duncan,2,1
Drew_Barrymore,1,Drew_Barrymore,2,1
Duane_Lee_Chapman,1,Duane_Lee_Chapman,2,1
Dwayne_Johnson,1,Dwayne_Johnson,2,1
Eddy_Merckx,1,Eddy_Merckx,2,1
Edie_Falco,1,Edie_Falco,2,1
Edmund_Hillary,2,Edmund_Hillary,3,1
Eduard_Shevardnadze,1,Eduard_Shevardnadze,3,1
Edward_Kennedy,1,Edward_Kennedy,2,1
Edwina_Currie,2,Edwina_Currie,3,1
Eileen_Coparropa,2,Eileen_Coparropa,3,1
Elena_Bovina,1,Elena_Bovina,2,1
Elijah_Wood,2,Elijah_Wood,3,1
Elizabeth_Dole,1,Elizabeth_Dole,3,1
Elizabeth_Hurley,1,Elizabeth_Hurley,2,1
Elizabeth_Hurley,2,Elizabeth_Hurley,3,1
Elizabeth_Hurley,4,Elizabeth_Hurley,5,1
Ellen_DeGeneres,1,Ellen_DeGeneres,2,1
Elton_John,1,Elton_John,7,1
Elton_John,3,Elton_John,5,1
Emanuel_Ginobili,2,Emanuel_Ginobili,4,1
Emily_Robison,1,Emily_Robison,2,1
Emma_Thompson,1,Emma_Thompson,2,1
Emma_Thompson,1,Emma_Thompson,3,1
Emmanuelle_Beart,1,Emmanuelle_Beart,2,1
Emmanuelle_Beart,2,Emmanuelle_Beart,3,1
Enrique_Bolanos,1,Enrique_Bolanos,2,1
Enrique_Bolanos,2,Enrique_Bolanos,5,1
Enrique_Bolanos,4,Enrique_Bolanos,5,1
Eric_Clapton,1,Eric_Clapton,2,1
Erika_Harold,2,Erika_Harold,5,1
Ernesto_Zedillo,1,Ernesto_Zedillo,2,1
Ernie_Els,1,Ernie_Els,3,1
Ethan_Hawke,1,Ethan_Hawke,4,1
Ethan_Hawke,2,Ethan_Hawke,4,1
Eunice_Barber,1,Eunice_Barber,2,1
Eva_Dimas,1,Eva_Dimas,2,1
Evander_Holyfield,1,Evander_Holyfield,2,1
Eve_Pelletier,1,Eve_Pelletier,2,1
Farouk_al-Sharaa,1,Farouk_al-Sharaa,3,1
Farouk_al-Sharaa,2,Farouk_al-Sharaa,3,1
Felix_Mantilla,1,Felix_Mantilla,2,1
Fernando_Gonzalez,2,Fernando_Gonzalez,6,1
Fernando_Gonzalez,4,Fernando_Gonzalez,7,1
Flavia_Delaroli,1,Flavia_Delaroli,2,1
Frances_Fisher,1,Frances_Fisher,2,1
Francis_Ford_Coppola,1,Francis_Ford_Coppola,2,1
Francisco_Flores,3,Francisco_Flores,4,1
Frank_Solich,1,Frank_Solich,2,1
Frank_Solich,3,Frank_Solich,4,1
Fred_Thompson,2,Fred_Thompson,3,1
Fujio_Cho,1,Fujio_Cho,5,1
Gary_Carter,1,Gary_Carter,2,1
Gary_Carter,1,Gary_Carter,3,1
Gary_Forsee,1,Gary_Forsee,2,1
Gary_Locke,1,Gary_Locke,2,1
George_Clooney,2,George_Clooney,8,1
George_Clooney,5,George_Clooney,7,1
George_Galloway,1,George_Galloway,4,1
George_HW_Bush,1,George_HW_Bush,10,1
George_HW_Bush,5,George_HW_Bush,13,1
George_HW_Bush,10,George_HW_Bush,13,1
George_Lopez,1,George_Lopez,4,1
George_P_Bush,1,George_P_Bush,2,1
George_Pataki,1,George_Pataki,5,1
George_Roy_Hill,1,George_Roy_Hill,2,1
Gerardo_Gambala,1,Gerardo_Gambala,2,1
Gerry_Parsky,1,Gerry_Parsky,2,1
Gian_Marco,2,Gian_Marco,3,1
Gisele_Bundchen,1,Gisele_Bundchen,2,1
Gloria_Allred,1,Gloria_Allred,2,1
Gloria_Trevi,2,Gloria_Trevi,4,1
Gloria_Trevi,3,Gloria_Trevi,4,1
Goldie_Hawn,2,Goldie_Hawn,6,1
Gonzalo_Sanchez_de_Lozada,7,Gonzalo_Sanchez_de_Lozada,8,1
Goran_Persson,1,Goran_Persson,2,1
Grady_Irvin_Jr,1,Grady_Irvin_Jr,2,1
Grant_Hackett,2,Grant_Hackett,3,1
Greg_Rusedski,1,Greg_Rusedski,4,1
Greg_Rusedski,2,Greg_Rusedski,4,1
Greg_Rusedski,3,Greg_Rusedski,4,1
Guillaume_Soro,1,Guillaume_Soro,2,1
Guillermo_Canas,1,Guillermo_Canas,2,1
Guillermo_Canas,1,Guillermo_Canas,4,1
Guillermo_Canas,2,Guillermo_Canas,4,1
Guillermo_Coria,21,Guillermo_Coria,27,1
Guillermo_Ortiz,1,Guillermo_Ortiz,2,1
Gunter_Pleuger,2,Gunter_Pleuger,5,1
Gustavo_Kuerten,1,Gustavo_Kuerten,2,1
Gustavo_Kuerten,2,Gustavo_Kuerten,3,1
Hal_Gehman,1,Hal_Gehman,3,1
Hal_Sutton,1,Hal_Sutton,2,1
Halle_Berry,7,Halle_Berry,15,1
Hamid_Karzai,1,Hamid_Karzai,2,1
Hamzah_Haz,1,Hamzah_Haz,2,1
Hanan_Ashrawi,1,Hanan_Ashrawi,2,1
Hans_Blix,2,Hans_Blix,3,1
Hans_Blix,6,Hans_Blix,36,1
Hans_Blix,14,Hans_Blix,36,1
Harbhajan_Singh,1,Harbhajan_Singh,2,1
Hashim_Thaci,1,Hashim_Thaci,2,1
Hassan_Nasrallah,1,Hassan_Nasrallah,2,1
Heath_Ledger,1,Heath_Ledger,2,1
Hector_Babenco,1,Hector_Babenco,2,1
Hee-Won_Han,1,Hee-Won_Han,3,1
Heidi_Klum,1,Heidi_Klum,3,1
Helen_Clark,3,Helen_Clark,4,1
Henrique_Meirelles,1,Henrique_Meirelles,2,1
Herta_Daeubler-Gmelin,1,Herta_Daeubler-Gmelin,2,1
Hideki_Matsui,1,Hideki_Matsui,2,1
Hilary_Duff,1,Hilary_Duff,3,1
Hilary_Duff,2,Hilary_Duff,3,1
Hillary_Clinton,1,Hillary_Clinton,14,1
Hillary_Clinton,8,Hillary_Clinton,14,1
Hilmi_Ozkok,1,Hilmi_Ozkok,2,1
Hipolito_Mejia,1,Hipolito_Mejia,3,1
Hisao_Oguchi,1,Hisao_Oguchi,2,1
Holly_Hunter,2,Holly_Hunter,3,1
Holly_Hunter,2,Holly_Hunter,5,1
Holly_Hunter,4,Holly_Hunter,7,1
Hootie_Johnson,1,Hootie_Johnson,2,1
Hosni_Mubarak,8,Hosni_Mubarak,9,1
Hu_Jintao,1,Hu_Jintao,2,1
Hu_Jintao,1,Hu_Jintao,12,1
Hu_Jintao,2,Hu_Jintao,3,1
Hugh_Grant,1,Hugh_Grant,7,1
Hun_Sen,1,Hun_Sen,4,1
Ian_McKellen,1,Ian_McKellen,2,1
Ian_McKellen,1,Ian_McKellen,3,1
Ian_McKellen,2,Ian_McKellen,3,1
Ibrahim_Jaafari,1,Ibrahim_Jaafari,2,1
Igor_Ivanov,5,Igor_Ivanov,16,1
Ilan_Ramon,1,Ilan_Ramon,3,1
Inam-ul-Haq,1,Inam-ul-Haq,2,1
Inocencio_Arias,1,Inocencio_Arias,2,1
Intisar_Ajouri,2,Intisar_Ajouri,3,1
Jack_Straw,4,Jack_Straw,22,1
Jackie_Chan,1,Jackie_Chan,10,1
Jackie_Chan,7,Jackie_Chan,12,1
Jacqueline_Obradors,1,Jacqueline_Obradors,2,1
James_Caan,1,James_Caan,2,1
James_Cunningham,2,James_Cunningham,3,1
James_Gandolfini,1,James_Gandolfini,3,1
James_Parker,1,James_Parker,2,1
James_Schultz,1,James_Schultz,2,1
James_Traficant,1,James_Traficant,2,1
James_Traficant,1,James_Traficant,3,1
James_Wolfensohn,1,James_Wolfensohn,3,1
Jan-Michael_Gambill,1,Jan-Michael_Gambill,3,1
Jane_Fonda,1,Jane_Fonda,2,1
Jane_Pauley,1,Jane_Pauley,2,1
Janet_Napolitano,1,Janet_Napolitano,4,1
Janet_Napolitano,2,Janet_Napolitano,3,1
Jason_Jennings,1,Jason_Jennings,2,1
Jason_Kidd,5,Jason_Kidd,6,1
Javier_Solana,2,Javier_Solana,6,1
Javier_Solana,6,Javier_Solana,7,1
Jay_Leno,2,Jay_Leno,3,1
Jayson_Williams,1,Jayson_Williams,2,1
Jean-Claude_Braquet,1,Jean-Claude_Braquet,2,1
Jean-David_Levitte,3,Jean-David_Levitte,4,1
Jean-David_Levitte,6,Jean-David_Levitte,7,1
Jean-David_Levitte,8,Jean-David_Levitte,10,1
Jean-Francois_Pontal,1,Jean-Francois_Pontal,3,1
Jean-Sebastien_Giguere,1,Jean-Sebastien_Giguere,2,1
Jean_Brumley,1,Jean_Brumley,2,1
Jean_Chretien,22,Jean_Chretien,30,1
Jean_Chretien,31,Jean_Chretien,50,1
Jeb_Bush,4,Jeb_Bush,12,1
Jeff_Van_Gundy,1,Jeff_Van_Gundy,3,1
Jeffrey_Archer,1,Jeffrey_Archer,2,1
Jeffrey_Immelt,1,Jeffrey_Immelt,2,1
Jeffrey_Jones,1,Jeffrey_Jones,2,1
Jennifer_Aniston,5,Jennifer_Aniston,13,1
Jennifer_Garner,1,Jennifer_Garner,6,1
Jennifer_Garner,1,Jennifer_Garner,10,1
Jennifer_Garner,4,Jennifer_Garner,5,1
Jennifer_Garner,5,Jennifer_Garner,11,1
Jennifer_Lopez,4,Jennifer_Lopez,7,1
Jennifer_Lopez,5,Jennifer_Lopez,15,1
Jennifer_Lopez,10,Jennifer_Lopez,21,1
Jerry_Regier,2,Jerry_Regier,3,1
Jia_Qinglin,1,Jia_Qinglin,2,1
Jim_Carrey,2,Jim_Carrey,3,1
Jim_Furyk,1,Jim_Furyk,6,1
Jim_OBrien,1,Jim_OBrien,3,1
Jim_OBrien,2,Jim_OBrien,3,1
Jim_Tressel,1,Jim_Tressel,2,1
Jim_Tressel,2,Jim_Tressel,3,1
Jiri_Novak,1,Jiri_Novak,10,1
Jiri_Novak,4,Jiri_Novak,7,1
Jiri_Novak,9,Jiri_Novak,11,1
Jo_Dee_Messina,1,Jo_Dee_Messina,2,1
Joan_Claybrook,1,Joan_Claybrook,2,1
Joan_Laporta,2,Joan_Laporta,7,1
Joe_Calzaghe,1,Joe_Calzaghe,2,1
Joe_Dumars,1,Joe_Dumars,2,1
Joe_Gatti,1,Joe_Gatti,2,1
Joe_Torre,2,Joe_Torre,3,1
Joe_Torre,2,Joe_Torre,4,1
Joerg_Haider,1,Joerg_Haider,2,1
John_Abizaid,3,John_Abizaid,9,1
John_Ashcroft,18,John_Ashcroft,21,1
John_Ashcroft,25,John_Ashcroft,27,1
John_Ashcroft,35,John_Ashcroft,53,1
John_Cusack,1,John_Cusack,2,1
John_F_Kennedy_Jr,1,John_F_Kennedy_Jr,2,1
John_Kerry,1,John_Kerry,2,1
John_Manley,2,John_Manley,7,1
John_Manley,3,John_Manley,4,1
John_Manley,4,John_Manley,5,1
John_McCain,3,John_McCain,4,1
John_Rigas,1,John_Rigas,2,1
John_Rosa,2,John_Rosa,3,1
John_Ruiz,1,John_Ruiz,2,1
John_Snow,8,John_Snow,16,1
John_Snow,14,John_Snow,17,1
John_Swofford,1,John_Swofford,3,1
John_Warner,1,John_Warner,4,1
Johnny_Tapia,1,Johnny_Tapia,3,1
Jon_Gruden,2,Jon_Gruden,7,1
Jonathan_Edwards,2,Jonathan_Edwards,4,1
Jonathan_Mostow,1,Jonathan_Mostow,2,1
Jorge_Batlle,2,Jorge_Batlle,3,1
Joschka_Fischer,14,Joschka_Fischer,15,1
Jose_Canseco,1,Jose_Canseco,2,1
Jose_Manuel_Durao_Barroso,1,Jose_Manuel_Durao_Barroso,6,1
Jose_Manuel_Durao_Barroso,2,Jose_Manuel_Durao_Barroso,5,1
Jose_Manuel_Durao_Barroso,3,Jose_Manuel_Durao_Barroso,5,1
Jose_Maria_Aznar,4,Jose_Maria_Aznar,22,1
Jose_Maria_Aznar,14,Jose_Maria_Aznar,20,1
Jose_Mourinho,1,Jose_Mourinho,2,1
Jose_Serra,1,Jose_Serra,9,1
Jose_Viegas_Filho,1,Jose_Viegas_Filho,2,1
Joseph_Biden,1,Joseph_Biden,3,1
Joseph_Biden,2,Joseph_Biden,3,1
Joseph_Blatter,1,Joseph_Blatter,2,1
Joseph_Estrada,2,Joseph_Estrada,4,1
Juan_Carlos_Ferrero,2,Juan_Carlos_Ferrero,9,1
Juan_Carlos_Ferrero,7,Juan_Carlos_Ferrero,18,1
Juan_Ignacio_Chela,1,Juan_Ignacio_Chela,3,1
Juan_Pablo_Montoya,3,Juan_Pablo_Montoya,5,1
Juan_Valencia_Osorio,1,Juan_Valencia_Osorio,2,1
Juanes,1,Juanes,2,1
Juanes,1,Juanes,3,1
Juanes,2,Juanes,3,1
Judy_Genshaft,1,Judy_Genshaft,2,1
Juergen_Peters,1,Juergen_Peters,2,1
Julianne_Moore,9,Julianne_Moore,12,1
Julie_Taymor,1,Julie_Taymor,2,1
Justin_Guarini,1,Justin_Guarini,3,1
Justin_Guarini,2,Justin_Guarini,3,1
Kate_Capshaw,1,Kate_Capshaw,2,1
Kate_Winslet,1,Kate_Winslet,4,1
Kate_Winslet,2,Kate_Winslet,4,1
Katherine_Harris,2,Katherine_Harris,3,1
Kathleen_Glynn,1,Kathleen_Glynn,2,1
Kathryn_Bigelow,1,Kathryn_Bigelow,2,1
Katie_Harman,2,Katie_Harman,3,1
Keanu_Reeves,2,Keanu_Reeves,5,1
Keanu_Reeves,4,Keanu_Reeves,6,1
Kelly_Clarkson,1,Kelly_Clarkson,3,1
Kemal_Dervis,1,Kemal_Dervis,2,1
Kent_Rominger,1,Kent_Rominger,2,1
Kevin_Spacey,2,Kevin_Spacey,4,1
Kevin_Stallings,1,Kevin_Stallings,2,1
Kim_Clijsters,4,Kim_Clijsters,9,1
Kim_Ryong-sung,4,Kim_Ryong-sung,6,1
Kim_Ryong-sung,4,Kim_Ryong-sung,9,1
Kimi_Raikkonen,1,Kimi_Raikkonen,3,1
Kimi_Raikkonen,2,Kimi_Raikkonen,3,1
Kobe_Bryant,1,Kobe_Bryant,3,1
Kobe_Bryant,2,Kobe_Bryant,3,1
Kurt_Busch,1,Kurt_Busch,2,1
Kurt_Russell,1,Kurt_Russell,2,1
Laila_Ali,1,Laila_Ali,2,1
Larry_Brown,1,Larry_Brown,2,1
Larry_Brown,3,Larry_Brown,7,1
Larry_Johnson,1,Larry_Johnson,2,1
Lars_Von_Trier,1,Lars_Von_Trier,3,1
Laura_Bush,4,Laura_Bush,32,1
Laura_Bush,11,Laura_Bush,40,1
Laura_Bush,13,Laura_Bush,16,1
Lauren_Hutton,1,Lauren_Hutton,2,1
LeAnn_Rimes,1,LeAnn_Rimes,2,1
Leander_Paes,1,Leander_Paes,2,1
Lee_Hoi-chang,1,Lee_Hoi-chang,3,1
Lee_Jun,1,Lee_Jun,2,1
Lee_Soo-hyuck,1,Lee_Soo-hyuck,2,1
Lee_Soo-hyuck,1,Lee_Soo-hyuck,3,1
Lee_Tae-sik,1,Lee_Tae-sik,2,1
Lennox_Lewis,2,Lennox_Lewis,3,1
Leonard_Hamilton,1,Leonard_Hamilton,2,1
Lesley_McCulloch,1,Lesley_McCulloch,2,1
Li_Peng,1,Li_Peng,7,1
Li_Zhaoxing,1,Li_Zhaoxing,3,1
Li_Zhaoxing,1,Li_Zhaoxing,5,1
Li_Zhaoxing,2,Li_Zhaoxing,8,1
Lim_Dong-won,1,Lim_Dong-won,2,1
Lionel_Richie,1,Lionel_Richie,2,1
Lisa_Gottsegen,1,Lisa_Gottsegen,2,1
Lisa_Ling,1,Lisa_Ling,2,1
Liu_Mingkang,1,Liu_Mingkang,2,1
