name_enroll,imagenum_enroll,name_verify,imagenum_verify
li_na_tennis,26,li_na_tennis,56
li_na_tennis,8,li_na_tennis,9
li_na_tennis,7,li_na_tennis,12
li_na_tennis,8,li_na_tennis,43
li_yuchun,6,li_yuchun,64
li_yuchun,32,li_yuchun,64
li_yuchun,32,li_yuchun,55
li_yuchun,18,li_yuchun,48
li_yuchun,18,li_yuchun,32
li_yuchun,47,li_yuchun,63
li_yuchun,11,li_yuchun,63
li_yuchun,11,li_yuchun,48
li_yuchun,14,li_yuchun,47
li_yuchun,57,li_yuchun,63
lucy_liu,44,lucy_liu,54
lucy_liu,8,lucy_liu,57
lucy_liu,56,lucy_liu,64
lucy_liu,39,lucy_liu,57
lucy_liu,13,lucy_liu,56
lucy_liu,4,lucy_liu,8
lucy_liu,56,lucy_liu,70
lucy_liu,39,lucy_liu,71
lucy_liu,38,lucy_liu,39
lucy_liu,48,lucy_liu,70
maggie_q,210,maggie_q,289
maggie_q,193,maggie_q,240
maggie_q,240,maggie_q,289
maggie_q,193,maggie_q,210
maggie_q,18,maggie_q,281
maggie_q,281,maggie_q,289
maggie_q,18,maggie_q,210
maggie_q,18,maggie_q,289
maggie_q,210,maggie_q,281
maggie_q,193,maggie_q,289
marmee_cosico,41,marmee_cosico,62
marmee_cosico,62,marmee_cosico,79
marmee_cosico,28,marmee_cosico,79
marmee_cosico,28,marmee_cosico,62
marmee_cosico,28,marmee_cosico,41
marmee_cosico,62,marmee_cosico,63
marmee_cosico,28,marmee_cosico,63
marmee_cosico,63,marmee_cosico,79
marmee_cosico,41,marmee_cosico,79
marmee_cosico,41,marmee_cosico,63
maureen_mendoza,6,maureen_mendoza,7
maureen_mendoza,6,maureen_mendoza,28
maureen_mendoza,7,maureen_mendoza,28
mika_nakashima,21,mika_nakashima,53
mika_nakashima,33,mika_nakashima,64
mika_nakashima,33,mika_nakashima,66
mika_nakashima,66,mika_nakashima,67
mika_nakashima,32,mika_nakashima,33
mika_nakashima,53,mika_nakashima,64
mika_nakashima,45,mika_nakashima,64
mika_nakashima,12,mika_nakashima,21
mika_nakashima,21,mika_nakashima,64
mika_nakashima,21,mika_nakashima,32
ming_xi,37,ming_xi,55
ming_xi,9,ming_xi,62
ming_xi,17,ming_xi,55
ming_xi,50,ming_xi,52
ming_xi,9,ming_xi,55
ming_xi,19,ming_xi,67
ming_xi,9,ming_xi,19
ming_xi,48,ming_xi,67
ming_xi,24,ming_xi,67
ming_xi,37,ming_xi,52
minori_chihara,31,minori_chihara,49
minori_chihara,44,minori_chihara,52
minori_chihara,39,minori_chihara,43
minori_chihara,19,minori_chihara,43
minori_chihara,19,minori_chihara,36
minori_chihara,44,minori_chihara,46
minori_chihara,31,minori_chihara,46
minori_chihara,36,minori_chihara,49
minori_chihara,46,minori_chihara,52
minori_chihara,19,minori_chihara,49
moametal,11,moametal,34
moametal,45,moametal,56
moametal,55,moametal,56
moametal,31,moametal,56
moametal,11,moametal,45
moametal,42,moametal,49
moametal,42,moametal,43
moametal,11,moametal,43
moametal,31,moametal,49
moametal,43,moametal,45
momoe_yamaguchi,32,momoe_yamaguchi,38
momoe_yamaguchi,32,momoe_yamaguchi,42
momoe_yamaguchi,38,momoe_yamaguchi,42
puff_guo,43,puff_guo,50
puff_guo,5,puff_guo,50
puff_guo,13,puff_guo,36
puff_guo,43,puff_guo,52
puff_guo,10,puff_guo,36
puff_guo,7,puff_guo,52
puff_guo,33,puff_guo,41
puff_guo,33,puff_guo,50
puff_guo,5,puff_guo,25
puff_guo,5,puff_guo,7
shin_min_a,17,shin_min_a,60
shin_min_a,8,shin_min_a,32
shin_min_a,33,shin_min_a,60
shin_min_a,17,shin_min_a,52
shin_min_a,22,shin_min_a,32
shin_min_a,22,shin_min_a,62
shin_min_a,25,shin_min_a,33
shin_min_a,25,shin_min_a,52
shin_min_a,25,shin_min_a,56
shin_min_a,22,shin_min_a,33
sumetal,12,sumetal,47
sumetal,10,sumetal,54
sumetal,13,sumetal,28
sumetal,13,sumetal,16
sumetal,1,sumetal,55
sumetal,40,sumetal,47
sumetal,1,sumetal,12
sumetal,10,sumetal,16
sumetal,33,sumetal,54
sumetal,54,sumetal,55
tila_tequila,918,tila_tequila,959
tila_tequila,932,tila_tequila,950
tila_tequila,909,tila_tequila,950
tila_tequila,946,tila_tequila,958
tila_tequila,918,tila_tequila,958
tila_tequila,924,tila_tequila,955
tila_tequila,958,tila_tequila,964
tila_tequila,911,tila_tequila,915
tila_tequila,926,tila_tequila,951
tila_tequila,915,tila_tequila,935
vivian_wu,11,vivian_wu,13
vivian_wu,11,vivian_wu,12
vivian_wu,12,vivian_wu,13
xu_jinglei,30,xu_jinglei,61
xu_jinglei,41,xu_jinglei,61
xu_jinglei,1,xu_jinglei,61
xu_jinglei,12,xu_jinglei,15
xu_jinglei,1,xu_jinglei,36
xu_jinglei,11,xu_jinglei,34
xu_jinglei,15,xu_jinglei,41
xu_jinglei,1,xu_jinglei,34
xu_jinglei,1,xu_jinglei,16
xu_jinglei,12,xu_jinglei,30
zhou_xun,3,zhou_xun,36
zhou_xun,1,zhou_xun,57
zhou_xun,3,zhou_xun,13
zhou_xun,3,zhou_xun,11
zhou_xun,36,zhou_xun,53
zhou_xun,1,zhou_xun,10
zhou_xun,29,zhou_xun,53
zhou_xun,22,zhou_xun,38
zhou_xun,0,zhou_xun,1
zhou_xun,0,zhou_xun,29
aaron_yoo,45,aaron_yoo,371
aaron_yoo,17,aaron_yoo,45
aaron_yoo,17,aaron_yoo,371
aaron_yoo,17,aaron_yoo,106
aaron_yoo,45,aaron_yoo,106
aaron_yoo,106,aaron_yoo,371
bang_yong_guk,20,bang_yong_guk,37
bang_yong_guk,1,bang_yong_guk,4
bang_yong_guk,20,bang_yong_guk,42
bang_yong_guk,37,bang_yong_guk,42
bang_yong_guk,42,bang_yong_guk,44
bang_yong_guk,1,bang_yong_guk,37
bang_yong_guk,1,bang_yong_guk,46
bang_yong_guk,1,bang_yong_guk,20
bang_yong_guk,4,bang_yong_guk,37
bang_yong_guk,10,bang_yong_guk,46
big_bang_g-dragon,35,big_bang_g-dragon,50
big_bang_g-dragon,17,big_bang_g-dragon,35
big_bang_g-dragon,28,big_bang_g-dragon,51
big_bang_g-dragon,13,big_bang_g-dragon,51
big_bang_g-dragon,49,big_bang_g-dragon,50
big_bang_g-dragon,12,big_bang_g-dragon,46
big_bang_g-dragon,1,big_bang_g-dragon,46
big_bang_g-dragon,12,big_bang_g-dragon,49
big_bang_g-dragon,6,big_bang_g-dragon,51
big_bang_g-dragon,6,big_bang_g-dragon,12
brandon_soo_hoo,16,brandon_soo_hoo,22
brandon_soo_hoo,17,brandon_soo_hoo,22
brandon_soo_hoo,17,brandon_soo_hoo,23
brandon_soo_hoo,16,brandon_soo_hoo,23
brandon_soo_hoo,16,brandon_soo_hoo,17
brandon_soo_hoo,22,brandon_soo_hoo,23
cha_seung_won,23,cha_seung_won,28
cha_seung_won,8,cha_seung_won,21
cha_seung_won,6,cha_seung_won,8
cha_seung_won,19,cha_seung_won,44
cha_seung_won,21,cha_seung_won,44
cha_seung_won,8,cha_seung_won,23
cha_seung_won,19,cha_seung_won,28
cha_seung_won,21,cha_seung_won,40
cha_seung_won,6,cha_seung_won,29
cha_seung_won,21,cha_seung_won,29
chanyeol,37,chanyeol,38
chanyeol,28,chanyeol,70
chanyeol,28,chanyeol,37
chanyeol,37,chanyeol,58
chanyeol,3,chanyeol,4
chanyeol,28,chanyeol,60
chanyeol,3,chanyeol,37
chanyeol,36,chanyeol,59
chanyeol,36,chanyeol,58
chanyeol,15,chanyeol,37
chin_han,58,chin_han,69
chin_han,6,chin_han,298
chin_han,25,chin_han,298
chin_han,6,chin_han,58
chin_han,6,chin_han,25
chin_han,44,chin_han,69
chin_han,3,chin_han,58
chin_han,6,chin_han,3
chin_han,44,chin_han,58
chin_han,69,chin_han,298
craig_fong,24,craig_fong,78
craig_fong,42,craig_fong,78
craig_fong,7,craig_fong,19
craig_fong,24,craig_fong,31
craig_fong,31,craig_fong,42
craig_fong,31,craig_fong,75
craig_fong,24,craig_fong,60
craig_fong,7,craig_fong,24
craig_fong,19,craig_fong,75
craig_fong,19,craig_fong,60
daniel_henney,55,daniel_henney,56
daniel_henney,0,daniel_henney,7
daniel_henney,48,daniel_henney,53
daniel_henney,36,daniel_henney,48
daniel_henney,13,daniel_henney,37
daniel_henney,15,daniel_henney,54
daniel_henney,8,daniel_henney,9
daniel_henney,7,daniel_henney,54
daniel_henney,15,daniel_henney,53
daniel_henney,8,daniel_henney,36
godfrey_gao,33,godfrey_gao,46
godfrey_gao,7,godfrey_gao,11
godfrey_gao,2,godfrey_gao,4
godfrey_gao,10,godfrey_gao,46
godfrey_gao,2,godfrey_gao,41
godfrey_gao,12,godfrey_gao,38
godfrey_gao,4,godfrey_gao,30
godfrey_gao,39,godfrey_gao,41
godfrey_gao,11,godfrey_gao,39
godfrey_gao,23,godfrey_gao,39
hiroki_narimiya,51,hiroki_narimiya,58
hiroki_narimiya,39,hiroki_narimiya,74
hiroki_narimiya,9,hiroki_narimiya,31
hiroki_narimiya,51,hiroki_narimiya,77
hiroki_narimiya,24,hiroki_narimiya,74
hiroki_narimiya,9,hiroki_narimiya,74
hiroki_narimiya,5,hiroki_narimiya,76
hiroki_narimiya,5,hiroki_narimiya,31
hiroki_narimiya,31,hiroki_narimiya,58
hiroki_narimiya,26,hiroki_narimiya,76
hua_chenyu,18,hua_chenyu,31
hua_chenyu,9,hua_chenyu,26
hua_chenyu,30,hua_chenyu,43
hua_chenyu,10,hua_chenyu,26
hua_chenyu,18,hua_chenyu,43
hua_chenyu,30,hua_chenyu,49
hua_chenyu,29,hua_chenyu,49
hua_chenyu,10,hua_chenyu,40
hua_chenyu,31,hua_chenyu,34
hua_chenyu,36,hua_chenyu,43
huang_xiaoming,6,huang_xiaoming,9
huang_xiaoming,4,huang_xiaoming,22
huang_xiaoming,6,huang_xiaoming,37
huang_xiaoming,20,huang_xiaoming,37
huang_xiaoming,9,huang_xiaoming,22
huang_xiaoming,6,huang_xiaoming,68
huang_xiaoming,22,huang_xiaoming,37
huang_xiaoming,1,huang_xiaoming,17
huang_xiaoming,6,huang_xiaoming,17
huang_xiaoming,17,huang_xiaoming,26
jack_ma,207,jack_ma,289
jack_ma,289,jack_ma,422
jack_ma,328,jack_ma,422
jack_ma,289,jack_ma,328
jack_ma,223,jack_ma,422
jack_ma,207,jack_ma,223
jack_ma,223,jack_ma,328
jack_ma,207,jack_ma,422
jack_ma,223,jack_ma,289
jack_ma,207,jack_ma,328
jaejoong,47,jaejoong,56
jaejoong,11,jaejoong,32
jaejoong,43,jaejoong,57
jaejoong,21,jaejoong,51
jaejoong,6,jaejoong,56
jaejoong,56,jaejoong,57
jaejoong,21,jaejoong,47
jaejoong,40,jaejoong,63
jaejoong,32,jaejoong,47
jaejoong,9,jaejoong,57
jang_keun_suk,45,jang_keun_suk,49
jang_keun_suk,45,jang_keun_suk,58
jang_keun_suk,28,jang_keun_suk,51
jang_keun_suk,26,jang_keun_suk,58
jang_keun_suk,6,jang_keun_suk,51
jang_keun_suk,15,jang_keun_suk,49
jang_keun_suk,12,jang_keun_suk,26
jang_keun_suk,26,jang_keun_suk,60
jang_keun_suk,49,jang_keun_suk,51
jang_keun_suk,26,jang_keun_suk,28
jet_li,56,jet_li,125
jet_li,4,jet_li,127
jet_li,125,jet_li,127
jet_li,4,jet_li,125
jet_li,56,jet_li,127
jet_li,4,jet_li,56
ji_chang_wook,37,ji_chang_wook,59
ji_chang_wook,24,ji_chang_wook,37
ji_chang_wook,46,ji_chang_wook,50
ji_chang_wook,7,ji_chang_wook,46
ji_chang_wook,5,ji_chang_wook,37
ji_chang_wook,37,ji_chang_wook,38
ji_chang_wook,5,ji_chang_wook,46
ji_chang_wook,30,ji_chang_wook,50
ji_chang_wook,24,ji_chang_wook,50
ji_chang_wook,2,ji_chang_wook,46
jian,6,jian,37
jian,28,jian,53
jian,10,jian,53
jian,37,jian,47
jian,10,jian,47
jian,25,jian,53
jian,10,jian,28
jian,11,jian,53
jian,27,jian,53
jian,11,jian,25
john_woo,1,john_woo,19
john_woo,9,john_woo,17
john_woo,16,john_woo,17
john_woo,9,john_woo,19
john_woo,16,john_woo,19
john_woo,9,john_woo,16
john_woo,1,john_woo,17
john_woo,17,john_woo,19
john_woo,1,john_woo,9
john_woo,1,john_woo,16
joo_jin_mo,0,joo_jin_mo,24
joo_jin_mo,24,joo_jin_mo,28
joo_jin_mo,28,joo_jin_mo,42
joo_jin_mo,20,joo_jin_mo,28
joo_jin_mo,45,joo_jin_mo,55
joo_jin_mo,32,joo_jin_mo,39
joo_jin_mo,0,joo_jin_mo,32
joo_jin_mo,44,joo_jin_mo,55
joo_jin_mo,28,joo_jin_mo,39
joo_jin_mo,44,joo_jin_mo,45
jung_woo_sung,17,jung_woo_sung,43
jung_woo_sung,20,jung_woo_sung,26
jung_woo_sung,32,jung_woo_sung,41
jung_woo_sung,0,jung_woo_sung,11
jung_woo_sung,25,jung_woo_sung,34
jung_woo_sung,0,jung_woo_sung,54
jung_woo_sung,17,jung_woo_sung,32
jung_woo_sung,43,jung_woo_sung,54
jung_woo_sung,22,jung_woo_sung,54
jung_woo_sung,20,jung_woo_sung,32
jung_yong_hwa,28,jung_yong_hwa,33
jung_yong_hwa,1,jung_yong_hwa,29
jung_yong_hwa,28,jung_yong_hwa,29
jung_yong_hwa,29,jung_yong_hwa,37
jung_yong_hwa,29,jung_yong_hwa,38
jung_yong_hwa,13,jung_yong_hwa,38
jung_yong_hwa,30,jung_yong_hwa,42
jung_yong_hwa,1,jung_yong_hwa,33
jung_yong_hwa,42,jung_yong_hwa,45
jung_yong_hwa,13,jung_yong_hwa,33
kanata_hongo,22,kanata_hongo,45
kanata_hongo,18,kanata_hongo,22
kanata_hongo,8,kanata_hongo,10
kanata_hongo,43,kanata_hongo,49
kanata_hongo,10,kanata_hongo,39
kanata_hongo,10,kanata_hongo,28
kanata_hongo,18,kanata_hongo,45
kanata_hongo,39,kanata_hongo,53
kanata_hongo,8,kanata_hongo,22
kanata_hongo,18,kanata_hongo,49
kazuya_kamenashi,5,kazuya_kamenashi,25
kazuya_kamenashi,54,kazuya_kamenashi,61
kazuya_kamenashi,7,kazuya_kamenashi,25
kazuya_kamenashi,6,kazuya_kamenashi,61
kazuya_kamenashi,7,kazuya_kamenashi,61
kazuya_kamenashi,42,kazuya_kamenashi,61
kazuya_kamenashi,6,kazuya_kamenashi,15
kazuya_kamenashi,7,kazuya_kamenashi,9
kazuya_kamenashi,52,kazuya_kamenashi,61
kazuya_kamenashi,9,kazuya_kamenashi,15
kris_wu,23,kris_wu,38
kris_wu,55,kris_wu,56
kris_wu,7,kris_wu,23
kris_wu,22,kris_wu,55
kris_wu,14,kris_wu,28
kris_wu,22,kris_wu,56
kris_wu,28,kris_wu,48
kris_wu,52,kris_wu,55
kris_wu,7,kris_wu,22
kris_wu,22,kris_wu,54
lee_dong_hae,20,lee_dong_hae,25
lee_dong_hae,29,lee_dong_hae,53
lee_dong_hae,27,lee_dong_hae,59
lee_dong_hae,34,lee_dong_hae,63
lee_dong_hae,32,lee_dong_hae,63
lee_dong_hae,29,lee_dong_hae,34
lee_dong_hae,24,lee_dong_hae,32
lee_dong_hae,29,lee_dong_hae,32
lee_dong_hae,32,lee_dong_hae,57
lee_dong_hae,34,lee_dong_hae,53
lee_joon-gi,24,lee_joon-gi,26
mark_dacascos,920,mark_dacascos,960
mark_dacascos,22,mark_dacascos,920
mark_dacascos,915,mark_dacascos,961
mark_dacascos,954,mark_dacascos,960
mark_dacascos,928,mark_dacascos,961
mark_dacascos,944,mark_dacascos,954
mark_dacascos,915,mark_dacascos,960
mark_dacascos,928,mark_dacascos,944
mark_dacascos,22,mark_dacascos,961
mark_dacascos,915,mark_dacascos,954
park_ji_sung,9,park_ji_sung,17
park_ji_sung,8,park_ji_sung,18
park_ji_sung,16,park_ji_sung,58
park_ji_sung,26,park_ji_sung,58
park_ji_sung,16,park_ji_sung,18
park_ji_sung,14,park_ji_sung,40
park_ji_sung,14,park_ji_sung,26
park_ji_sung,40,park_ji_sung,50
park_ji_sung,8,park_ji_sung,32
park_ji_sung,16,park_ji_sung,17
reggie_lee,41,reggie_lee,62
reggie_lee,62,reggie_lee,528
reggie_lee,245,reggie_lee,528
reggie_lee,41,reggie_lee,528
reggie_lee,62,reggie_lee,245
reggie_lee,41,reggie_lee,245
robin_shou,97,robin_shou,489
ron_yuan,53,ron_yuan,56
ron_yuan,56,ron_yuan,62
ron_yuan,31,ron_yuan,62
ron_yuan,31,ron_yuan,53
ron_yuan,56,ron_yuan,58
ron_yuan,53,ron_yuan,58
ron_yuan,53,ron_yuan,62
ron_yuan,31,ron_yuan,58
ron_yuan,58,ron_yuan,62
ron_yuan,31,ron_yuan,56
scott_takeda,17,scott_takeda,915
scott_takeda,11,scott_takeda,915
scott_takeda,6,scott_takeda,923
scott_takeda,916,scott_takeda,918
scott_takeda,11,scott_takeda,922
scott_takeda,918,scott_takeda,925
scott_takeda,17,scott_takeda,910
scott_takeda,11,scott_takeda,918
scott_takeda,909,scott_takeda,923
scott_takeda,6,scott_takeda,922
shun_oguri,12,shun_oguri,33
shun_oguri,6,shun_oguri,41
shun_oguri,46,shun_oguri,70
shun_oguri,5,shun_oguri,59
shun_oguri,5,shun_oguri,41
shun_oguri,1,shun_oguri,33
shun_oguri,10,shun_oguri,64
shun_oguri,1,shun_oguri,51
shun_oguri,33,shun_oguri,64
shun_oguri,46,shun_oguri,64
song_joong_ki,8,song_joong_ki,52
song_joong_ki,11,song_joong_ki,26
song_joong_ki,18,song_joong_ki,39
song_joong_ki,18,song_joong_ki,30
song_joong_ki,19,song_joong_ki,28
song_joong_ki,5,song_joong_ki,29
song_joong_ki,19,song_joong_ki,26
song_joong_ki,5,song_joong_ki,11
song_joong_ki,33,song_joong_ki,41
song_joong_ki,39,song_joong_ki,41
steven_yeun,261,steven_yeun,269
steven_yeun,261,steven_yeun,297
steven_yeun,269,steven_yeun,297
teppei_koike,16,teppei_koike,49
teppei_koike,45,teppei_koike,63
teppei_koike,42,teppei_koike,63
teppei_koike,32,teppei_koike,63
teppei_koike,53,teppei_koike,63
teppei_koike,6,teppei_koike,47
teppei_koike,45,teppei_koike,53
teppei_koike,32,teppei_koike,53
teppei_koike,49,teppei_koike,63
teppei_koike,16,teppei_koike,48
toma_ikuta,39,toma_ikuta,74
toma_ikuta,64,toma_ikuta,81
toma_ikuta,48,toma_ikuta,64
toma_ikuta,48,toma_ikuta,75
toma_ikuta,64,toma_ikuta,75
toma_ikuta,7,toma_ikuta,81
toma_ikuta,7,toma_ikuta,75
toma_ikuta,22,toma_ikuta,39
toma_ikuta,10,toma_ikuta,64
toma_ikuta,48,toma_ikuta,74
tony_chiu_wai_leung,12,tony_chiu_wai_leung,23
tony_chiu_wai_leung,6,tony_chiu_wai_leung,21
tony_chiu_wai_leung,17,tony_chiu_wai_leung,25
tony_chiu_wai_leung,21,tony_chiu_wai_leung,25
tony_chiu_wai_leung,7,tony_chiu_wai_leung,21
tony_chiu_wai_leung,7,tony_chiu_wai_leung,20
tony_chiu_wai_leung,6,tony_chiu_wai_leung,20
tony_chiu_wai_leung,20,tony_chiu_wai_leung,25
tony_chiu_wai_leung,12,tony_chiu_wai_leung,25
tony_chiu_wai_leung,4,tony_chiu_wai_leung,23
tony_jaa,12,tony_jaa,54
tony_jaa,11,tony_jaa,20
tony_jaa,17,tony_jaa,45
tony_jaa,11,tony_jaa,45
tony_jaa,4,tony_jaa,12
tony_jaa,17,tony_jaa,24
tony_jaa,12,tony_jaa,43
tony_jaa,11,tony_jaa,43
tony_jaa,31,tony_jaa,33
tony_jaa,8,tony_jaa,33
will_yun_lee,79,will_yun_lee,669
will_yun_lee,669,will_yun_lee,920
will_yun_lee,79,will_yun_lee,490
will_yun_lee,570,will_yun_lee,920
will_yun_lee,79,will_yun_lee,570
will_yun_lee,490,will_yun_lee,570
will_yun_lee,510,will_yun_lee,570
will_yun_lee,490,will_yun_lee,920
will_yun_lee,510,will_yun_lee,920
will_yun_lee,570,will_yun_lee,669
yannus_sufandi,16,yannus_sufandi,55
yannus_sufandi,7,yannus_sufandi,55
yannus_sufandi,7,yannus_sufandi,16
yao_ming,23,yao_ming,38
yao_ming,5,yao_ming,33
yao_ming,1,yao_ming,12
yao_ming,9,yao_ming,17
yao_ming,7,yao_ming,36
yao_ming,9,yao_ming,33
yao_ming,7,yao_ming,38
yao_ming,9,yao_ming,12
yao_ming,11,yao_ming,12
yao_ming,17,yao_ming,22
ye_liu,2,ye_liu,6
ye_liu,12,ye_liu,24
ye_liu,24,ye_liu,29
ye_liu,2,ye_liu,7
ye_liu,6,ye_liu,12
ye_liu,2,ye_liu,12
ye_liu,6,ye_liu,7
ye_liu,12,ye_liu,29
ye_liu,1,ye_liu,7
ye_liu,1,ye_liu,18
yoo_ah_in,1,yoo_ah_in,50
yoo_ah_in,21,yoo_ah_in,48
yoo_ah_in,3,yoo_ah_in,44
yoo_ah_in,1,yoo_ah_in,44
yoo_ah_in,3,yoo_ah_in,31
yoo_ah_in,3,yoo_ah_in,15
yoo_ah_in,18,yoo_ah_in,31
yoo_ah_in,28,yoo_ah_in,50
yoo_ah_in,27,yoo_ah_in,44
yoo_ah_in,44,yoo_ah_in,48
young_man_kang,12,young_man_kang,22
young_man_kang,24,young_man_kang,66
young_man_kang,24,young_man_kang,55
young_man_kang,30,young_man_kang,49
young_man_kang,10,young_man_kang,55
young_man_kang,12,young_man_kang,55
young_man_kang,27,young_man_kang,30
young_man_kang,30,young_man_kang,66
young_man_kang,12,young_man_kang,66
young_man_kang,22,young_man_kang,27
yun-fat_chow,16,yun-fat_chow,200
yun-fat_chow,8,yun-fat_chow,16
yun-fat_chow,200,yun-fat_chow,358
yun-fat_chow,16,yun-fat_chow,50
yun-fat_chow,50,yun-fat_chow,200
yun-fat_chow,8,yun-fat_chow,200
yun-fat_chow,8,yun-fat_chow,358
yun-fat_chow,50,yun-fat_chow,358
yun-fat_chow,16,yun-fat_chow,358
yun-fat_chow,8,yun-fat_chow,50
aisha_tyler,44,aisha_tyler,159
aisha_tyler,61,aisha_tyler,159
aisha_tyler,92,aisha_tyler,159
aisha_tyler,25,aisha_tyler,159
aisha_tyler,49,aisha_tyler,128
aisha_tyler,49,aisha_tyler,159
aisha_tyler,29,aisha_tyler,128
aisha_tyler,29,aisha_tyler,49
aisha_tyler,29,aisha_tyler,44
aisha_tyler,25,aisha_tyler,49
alfre_woodard,94,alfre_woodard,113
alfre_woodard,105,alfre_woodard,113
alfre_woodard,94,alfre_woodard,105
