image_path,reason
li_yuchun/008.jpg,spoof_detected
li_yuchun/022.jpg,low_confidence
li_yuchun/062.jpg,low_confidence
lucy_liu/034.jpg,low_confidence
lucy_liu/060.jpg,spoof_detected
lucy_liu/066.jpg,spoof_detected
lucy_liu/067.jpg,no_face
maggie_q/121.jpg,low_confidence
maggie_q/138.jpg,low_confidence
maggie_q/171.jpg,no_face
maggie_q/180.jpg,low_confidence
maggie_q/188.jpg,no_face
maggie_q/204.jpg,no_face
maggie_q/242.jpg,no_face
maggie_q/246.jpg,low_confidence
maggie_q/265.jpg,low_confidence
maggie_q/268.jpg,low_confidence
maggie_q/307.jpg,low_confidence
maggie_q/309.jpg,low_confidence
marmee_cosico/015.jpg,no_face
marmee_cosico/017.jpg,low_confidence
marmee_cosico/020.jpg,spoof_detected
marmee_cosico/037.jpg,low_confidence
marmee_cosico/039.jpg,low_confidence
marmee_cosico/040.jpg,no_face
marmee_cosico/049.jpg,low_confidence
marmee_cosico/052.jpg,low_confidence
marmee_cosico/064.jpg,low_confidence
marmee_cosico/070.jpg,low_confidence
marmee_cosico/072.jpg,low_confidence
marmee_cosico/080.jpg,low_confidence
marmee_cosico/086.jpg,low_confidence
maureen_mendoza/002.jpg,low_confidence
maureen_mendoza/003.jpg,spoof_detected
maureen_mendoza/009.jpg,spoof_detected
maureen_mendoza/015.jpg,low_confidence
maureen_mendoza/018.jpg,low_confidence
maureen_mendoza/019.jpg,spoof_detected
maureen_mendoza/026.jpg,low_confidence
maureen_mendoza/036.jpg,spoof_detected
maureen_mendoza/037.jpg,low_confidence
maureen_mendoza/038.jpg,spoof_detected
maureen_mendoza/039.jpg,spoof_detected
maureen_mendoza/049.jpg,low_confidence
maureen_mendoza/051.jpg,spoof_detected
maureen_mendoza/060.jpg,spoof_detected
maureen_mendoza/061.jpg,low_confidence
mika_nakashima/011.jpg,no_face
mika_nakashima/024.jpg,no_face
mika_nakashima/036.jpg,spoof_detected
mika_nakashima/048.jpg,low_confidence
mika_nakashima/056.jpg,no_face
ming_xi/018.jpg,spoof_detected
ming_xi/020.jpg,low_confidence
ming_xi/044.jpg,no_face
ming_xi/070.jpg,low_confidence
minori_chihara/004.jpg,spoof_detected
minori_chihara/005.jpg,spoof_detected
minori_chihara/007.jpg,spoof_detected
minori_chihara/016.jpg,spoof_detected
minori_chihara/022.jpg,spoof_detected
minori_chihara/026.jpg,no_face
minori_chihara/034.jpg,low_confidence
minori_chihara/035.jpg,spoof_detected
minori_chihara/047.jpg,spoof_detected
moametal/021.jpg,low_confidence
moametal/026.jpg,spoof_detected
moametal/033.jpg,low_confidence
moametal/041.jpg,spoof_detected
moametal/047.jpg,low_confidence
moametal/048.jpg,spoof_detected
moametal/050.jpg,no_face
moametal/051.jpg,no_face
puff_guo/016.jpg,no_face
puff_guo/030.jpg,spoof_detected
puff_guo/031.jpg,no_face
puff_guo/034.jpg,no_face
puff_guo/035.jpg,low_confidence
shin_min_a/014.jpg,spoof_detected
shin_min_a/057.jpg,spoof_detected
shin_min_a/064.jpg,spoof_detected
sumetal/000.jpg,spoof_detected
sumetal/027.jpg,spoof_detected
sumetal/030.jpg,spoof_detected
sumetal/036.jpg,spoof_detected
sumetal/044.jpg,low_confidence
tila_tequila/012.jpg,low_confidence
tila_tequila/948.jpg,spoof_detected
tina_q_nguyen/001.jpg,low_confidence
tina_q_nguyen/002.jpg,low_confidence
tina_q_nguyen/003.jpg,low_confidence
tina_q_nguyen/014.jpg,low_confidence
tina_q_nguyen/022.jpg,no_face
tina_q_nguyen/030.jpg,low_confidence
tina_q_nguyen/032.jpg,no_face
tina_q_nguyen/033.jpg,low_confidence
tina_q_nguyen/034.jpg,no_face
tina_q_nguyen/037.jpg,low_confidence
tina_q_nguyen/039.jpg,low_confidence
tina_q_nguyen/047.jpg,low_confidence
tina_q_nguyen/051.jpg,low_confidence
tina_q_nguyen/053.jpg,no_face
tina_q_nguyen/058.jpg,no_face
tina_q_nguyen/068.jpg,low_confidence
tina_q_nguyen/074.jpg,low_confidence
vivian_wu/001.jpg,low_confidence
vivian_wu/002.jpg,low_confidence
vivian_wu/003.jpg,low_confidence
vivian_wu/004.jpg,low_confidence
vivian_wu/005.jpg,no_face
vivian_wu/006.jpg,low_confidence
vivian_wu/007.jpg,low_confidence
vivian_wu/008.jpg,low_confidence
vivian_wu/009.jpg,low_confidence
vivian_wu/010.jpg,no_face
vivian_wu/014.jpg,low_confidence
vivian_wu/015.jpg,low_confidence
vivian_wu/016.jpg,low_confidence
vivian_wu/017.jpg,no_face
vivian_wu/018.jpg,low_confidence
xu_jinglei/024.jpg,low_confidence
xu_jinglei/033.jpg,low_confidence
xu_jinglei/045.jpg,low_confidence
xu_jinglei/052.jpg,spoof_detected
xu_jinglei/055.jpg,spoof_detected
xu_jinglei/059.jpg,spoof_detected
zhou_xun/006.jpg,no_face
zhou_xun/020.jpg,spoof_detected
zhou_xun/034.jpg,spoof_detected
aaron_yoo/024.jpg,low_confidence
aaron_yoo/00000063.jpg,no_face
aaron_yoo/00000080.jpg,no_face
aaron_yoo/00000092.jpg,low_confidence
aaron_yoo/00000114.jpg,no_face
aaron_yoo/00000149.jpg,low_confidence
aaron_yoo/00000156.jpg,low_confidence
aaron_yoo/00000185.jpg,no_face
aaron_yoo/00000226.jpg,low_confidence
aaron_yoo/00000326.jpg,no_face
aaron_yoo/00000347.jpg,no_face
aaron_yoo/00000461.jpg,low_confidence
aaron_yoo/00000535.jpg,no_face
aaron_yoo/00000640.jpg,low_confidence
bang_yong_guk/005.jpg,low_confidence
bang_yong_guk/014.jpg,spoof_detected
bang_yong_guk/023.jpg,spoof_detected
bang_yong_guk/024.jpg,spoof_detected
bang_yong_guk/034.jpg,spoof_detected
bang_yong_guk/040.jpg,spoof_detected
bang_yong_guk/048.jpg,spoof_detected
bang_yong_guk/050.jpg,spoof_detected
bang_yong_guk/052.jpg,spoof_detected
big_bang_g-dragon/036.jpg,spoof_detected
big_bang_g-dragon/041.jpg,spoof_detected
big_bang_g-dragon/044.jpg,low_confidence
big_bang_g-dragon/047.jpg,spoof_detected
brandon_soo_hoo/007.jpg,no_face
brandon_soo_hoo/011.jpg,low_confidence
brandon_soo_hoo/025.jpg,low_confidence
brandon_soo_hoo/027.jpg,low_confidence
brandon_soo_hoo/030.jpg,low_confidence
brandon_soo_hoo/032.jpg,low_confidence
brandon_soo_hoo/042.jpg,spoof_detected
brandon_soo_hoo/043.jpg,spoof_detected
brandon_soo_hoo/046.jpg,low_confidence
brandon_soo_hoo/047.jpg,low_confidence
brandon_soo_hoo/048.jpg,low_confidence
brandon_soo_hoo/049.jpg,no_face
brandon_soo_hoo/050.jpg,low_confidence
brandon_soo_hoo/051.jpg,low_confidence
cha_seung_won/022.jpg,spoof_detected
cha_seung_won/038.jpg,no_face
cha_seung_won/045.jpg,spoof_detected
cha_seung_won/054.jpg,low_confidence
cha_seung_won/055.jpg,spoof_detected
chanyeol/009.jpg,spoof_detected
chanyeol/013.jpg,spoof_detected
chanyeol/019.jpg,spoof_detected
chanyeol/033.jpg,spoof_detected
chin_han/007.jpg,low_confidence
chin_han/00000005.jpg,low_confidence
chin_han/00000161.jpg,no_face
chin_han/00000195.jpg,no_face
chin_han/00000204.jpg,low_confidence
chin_han/00000260.jpg,low_confidence
chin_han/00000261.jpg,low_confidence
chin_han/00000265.jpg,low_confidence
chin_han/00000304.jpg,low_confidence
chin_han/00000562.jpg,low_confidence
chin_han/00000730.jpg,low_confidence
craig_fong/017.jpg,low_confidence
craig_fong/021.jpg,spoof_detected
craig_fong/023.jpg,low_confidence
craig_fong/029.jpg,spoof_detected
craig_fong/038.jpg,low_confidence
craig_fong/044.jpg,spoof_detected
craig_fong/056.jpg,low_confidence
craig_fong/059.jpg,spoof_detected
craig_fong/067.jpg,low_confidence
daniel_henney/021.jpg,no_face
godfrey_gao/016.jpg,low_confidence
godfrey_gao/021.jpg,spoof_detected
godfrey_gao/025.jpg,no_face
godfrey_gao/049.jpg,spoof_detected
hiroki_narimiya/018.jpg,spoof_detected
hiroki_narimiya/044.jpg,spoof_detected
hiroki_narimiya/071.jpg,spoof_detected
hiroki_narimiya/072.jpg,spoof_detected
hua_chenyu/000.jpg,low_confidence
hua_chenyu/021.jpg,spoof_detected
hua_chenyu/025.jpg,spoof_detected
hua_chenyu/033.jpg,spoof_detected
hua_chenyu/047.jpg,no_face
huang_xiaoming/016.jpg,spoof_detected
huang_xiaoming/048.jpg,spoof_detected
huang_xiaoming/063.jpg,low_confidence
jack_ma/00000034.jpg,no_face
jack_ma/00000058.jpg,no_face
jack_ma/00000065.jpg,no_face
jack_ma/00000115.jpg,no_face
jack_ma/00000149.jpg,no_face
jack_ma/00000155.jpg,low_confidence
jack_ma/00000218.jpg,no_face
jack_ma/00000248.jpg,low_confidence
jack_ma/00000275.jpg,low_confidence
jack_ma/00000293.jpg,no_face
jack_ma/00000304.jpg,no_face
jack_ma/00000353.jpg,low_confidence
jack_ma/00000366.jpg,no_face
jaejoong/018.jpg,low_confidence
jaejoong/067.jpg,spoof_detected
jang_keun_suk/001.jpg,spoof_detected
jang_keun_suk/009.jpg,no_face
jang_keun_suk/022.jpg,spoof_detected
jang_keun_suk/054.jpg,spoof_detected
jet_li/00000050.jpg,no_face
jet_li/00000078.jpg,no_face
jet_li/00000079.jpg,no_face
jet_li/00000101.jpg,no_face
jet_li/00000168.jpg,no_face
jet_li/00000194.jpg,low_confidence
jet_li/00000222.jpg,no_face
jet_li/00000224.jpg,low_confidence
jet_li/00000335.jpg,low_confidence
jet_li/00000336.jpg,no_face
jet_li/00000343.jpg,low_confidence
jet_li/00000634.jpg,low_confidence
jet_li/00000838.jpg,low_confidence
jet_li/00000977.jpg,no_face
ji_chang_wook/010.jpg,low_confidence
ji_chang_wook/021.jpg,no_face
ji_chang_wook/029.jpg,spoof_detected
ji_chang_wook/049.jpg,low_confidence
ji_chang_wook/054.jpg,no_face
jian/001.jpg,low_confidence
jian/009.jpg,low_confidence
jian/026.jpg,low_confidence
jian/052.jpg,low_confidence
jian/058.jpg,low_confidence
jian/063.jpg,spoof_detected
jian/074.jpg,low_confidence
jian/075.jpg,no_face
john_woo/002.jpg,low_confidence
john_woo/005.jpg,low_confidence
john_woo/006.jpg,low_confidence
john_woo/007.jpg,low_confidence
john_woo/008.jpg,low_confidence
john_woo/010.jpg,low_confidence
john_woo/012.jpg,low_confidence
john_woo/013.jpg,low_confidence
john_woo/014.jpg,low_confidence
john_woo/015.jpg,low_confidence
john_woo/018.jpg,low_confidence
john_woo/021.jpg,low_confidence
john_woo/022.jpg,low_confidence
joo_jin_mo/035.jpg,low_confidence
joo_jin_mo/047.jpg,no_face
jung_woo_sung/018.jpg,spoof_detected
jung_yong_hwa/005.jpg,low_confidence
jung_yong_hwa/021.jpg,spoof_detected
jung_yong_hwa/031.jpg,low_confidence
jung_yong_hwa/034.jpg,spoof_detected
jung_yong_hwa/044.jpg,spoof_detected
jung_yong_hwa/047.jpg,low_confidence
kanata_hongo/002.jpg,low_confidence
kanata_hongo/006.jpg,spoof_detected
kanata_hongo/025.jpg,low_confidence
kanata_hongo/035.jpg,no_face
kanata_hongo/037.jpg,spoof_detected
kanata_hongo/046.jpg,spoof_detected
kanata_hongo/057.jpg,low_confidence
kazuya_kamenashi/001.jpg,spoof_detected
kazuya_kamenashi/019.jpg,spoof_detected
kazuya_kamenashi/023.jpg,spoof_detected
kazuya_kamenashi/046.jpg,spoof_detected
kazuya_kamenashi/051.jpg,spoof_detected
kris_wu/006.jpg,spoof_detected
kris_wu/008.jpg,spoof_detected
kris_wu/021.jpg,low_confidence
kris_wu/029.jpg,spoof_detected
kris_wu/037.jpg,spoof_detected
lee_dong_hae/000.jpg,spoof_detected
lee_dong_hae/004.jpg,spoof_detected
lee_dong_hae/009.jpg,low_confidence
lee_dong_hae/036.jpg,spoof_detected
mark_dacascos/001.jpg,low_confidence
mark_dacascos/004.jpg,no_face
mark_dacascos/007.jpg,low_confidence
mark_dacascos/009.jpg,low_confidence
mark_dacascos/039.jpg,low_confidence
mark_dacascos/908.jpg,no_face
mark_dacascos/918.jpg,spoof_detected
mark_dacascos/924.jpg,no_face
park_ji_sung/031.jpg,low_confidence
park_ji_sung/045.jpg,spoof_detected
park_ji_sung/064.jpg,spoof_detected
park_ji_sung/065.jpg,low_confidence
reggie_lee/00000001.jpg,low_confidence
reggie_lee/00000003.jpg,no_face
reggie_lee/00000009.jpg,no_face
reggie_lee/00000011.jpg,no_face
reggie_lee/00000014.jpg,no_face
reggie_lee/00000017.jpg,low_confidence
reggie_lee/00000019.jpg,no_face
reggie_lee/00000024.jpg,no_face
reggie_lee/00000039.jpg,low_confidence
reggie_lee/00000056.jpg,low_confidence
reggie_lee/00000061.jpg,no_face
reggie_lee/00000084.jpg,no_face
reggie_lee/00000111.jpg,no_face
reggie_lee/00000228.jpg,low_confidence
robin_shou/00000092.jpg,low_confidence
robin_shou/00000103.jpg,low_confidence
robin_shou/00000127.jpg,low_confidence
robin_shou/00000135.jpg,low_confidence
robin_shou/00000148.jpg,low_confidence
robin_shou/00000184.jpg,no_face
robin_shou/00000202.jpg,no_face
robin_shou/00000206.jpg,no_face
robin_shou/00000227.jpg,low_confidence
robin_shou/00000277.jpg,low_confidence
robin_shou/00000316.jpg,no_face
robin_shou/00000502.jpg,no_face
robin_shou/00000619.jpg,no_face
robin_shou/00000834.jpg,low_confidence
robin_shou/00000841.jpg,no_face
robin_shou/00000954.jpg,no_face
ron_yuan/021.jpg,low_confidence
ron_yuan/027.jpg,low_confidence
ron_yuan/029.jpg,low_confidence
ron_yuan/030.jpg,low_confidence
ron_yuan/033.jpg,low_confidence
ron_yuan/035.jpg,low_confidence
ron_yuan/044.jpg,low_confidence
ron_yuan/046.jpg,no_face
ron_yuan/047.jpg,low_confidence
ron_yuan/064.jpg,low_confidence
ron_yuan/067.jpg,spoof_detected
ron_yuan/070.jpg,low_confidence
ron_yuan/071.jpg,low_confidence
ryosuke_yamada/032.jpg,spoof_detected
scott_takeda/002.jpg,low_confidence
scott_takeda/010.jpg,low_confidence
scott_takeda/012.jpg,low_confidence
scott_takeda/019.jpg,spoof_detected
scott_takeda/919.jpg,low_confidence
shun_oguri/014.jpg,spoof_detected
shun_oguri/025.jpg,low_confidence
shun_oguri/039.jpg,spoof_detected
shun_oguri/065.jpg,spoof_detected
song_joong_ki/034.jpg,low_confidence
song_joong_ki/036.jpg,spoof_detected
stephen_chow/002.jpg,no_face
stephen_chow/004.jpg,low_confidence
stephen_chow/005.jpg,spoof_detected
stephen_chow/007.jpg,low_confidence
stephen_chow/010.jpg,low_confidence
stephen_chow/011.jpg,no_face
steven_yeun/00000002.jpg,no_face
steven_yeun/00000068.jpg,no_face
steven_yeun/00000082.jpg,no_face
steven_yeun/00000097.jpg,low_confidence
steven_yeun/00000149.jpg,no_face
steven_yeun/00000192.jpg,no_face
steven_yeun/00000210.jpg,no_face
steven_yeun/00000214.jpg,low_confidence
steven_yeun/00000262.jpg,low_confidence
steven_yeun/00000270.jpg,low_confidence
steven_yeun/00000327.jpg,low_confidence
steven_yeun/00000328.jpg,low_confidence
steven_yeun/00000494.jpg,no_face
steven_yeun/00000595.jpg,low_confidence
steven_yeun/00000752.jpg,low_confidence
sung_kang/00000003.jpg,no_face
sung_kang/00000006.jpg,low_confidence
sung_kang/00000023.jpg,no_face
sung_kang/00000036.jpg,low_confidence
sung_kang/00000037.jpg,low_confidence
sung_kang/00000058.jpg,no_face
sung_kang/00000102.jpg,no_face
sung_kang/00000107.jpg,no_face
sung_kang/00000244.jpg,no_face
sung_kang/00000293.jpg,no_face
sung_kang/00000359.jpg,no_face
sung_kang/00000371.jpg,no_face
sung_kang/00000584.jpg,no_face
sung_kang/00000716.jpg,no_face
sung_kang/00000734.jpg,low_confidence
sung_kang/00000868.jpg,no_face
sung_kang/00000871.jpg,low_confidence
teppei_koike/002.jpg,spoof_detected
teppei_koike/018.jpg,low_confidence
teppei_koike/039.jpg,spoof_detected
teppei_koike/058.jpg,no_face
toma_ikuta/000.jpg,no_face
toma_ikuta/004.jpg,spoof_detected
toma_ikuta/006.jpg,low_confidence
toma_ikuta/020.jpg,spoof_detected
toma_ikuta/031.jpg,spoof_detected
toma_ikuta/045.jpg,no_face
toma_ikuta/054.jpg,spoof_detected
toma_ikuta/062.jpg,no_face
toma_ikuta/066.jpg,spoof_detected
tony_chiu_wai_leung/001.jpg,low_confidence
tony_chiu_wai_leung/002.jpg,low_confidence
tony_chiu_wai_leung/010.jpg,no_face
tony_chiu_wai_leung/011.jpg,low_confidence
tony_chiu_wai_leung/015.jpg,low_confidence
tony_chiu_wai_leung/016.jpg,low_confidence
tony_chiu_wai_leung/024.jpg,no_face
tony_chiu_wai_leung/026.jpg,low_confidence
tony_jaa/003.jpg,low_confidence
tony_jaa/029.jpg,low_confidence
tony_jaa/040.jpg,low_confidence
tony_jaa/051.jpg,low_confidence
will_yun_lee/005.jpg,no_face
will_yun_lee/012.jpg,low_confidence
will_yun_lee/00000054.jpg,no_face
will_yun_lee/00000072.jpg,no_face
will_yun_lee/00000346.jpg,low_confidence
will_yun_lee/00000347.jpg,no_face
will_yun_lee/00000417.jpg,no_face
will_yun_lee/00000581.jpg,low_confidence
will_yun_lee/00000598.jpg,low_confidence
will_yun_lee/00000864.jpg,low_confidence
will_yun_lee/00000908.jpg,spoof_detected
will_yun_lee/00000933.jpg,no_face
yannus_sufandi/001.jpg,no_face
yannus_sufandi/004.jpg,low_confidence
yannus_sufandi/008.jpg,low_confidence
yannus_sufandi/009.jpg,low_confidence
yannus_sufandi/014.jpg,low_confidence
yannus_sufandi/026.jpg,low_confidence
yannus_sufandi/028.jpg,low_confidence
yannus_sufandi/030.jpg,low_confidence
yannus_sufandi/035.jpg,low_confidence
yannus_sufandi/036.jpg,low_confidence
yannus_sufandi/043.jpg,low_confidence
yannus_sufandi/048.jpg,low_confidence
yannus_sufandi/052.jpg,no_face
yannus_sufandi/053.jpg,low_confidence
yannus_sufandi/058.jpg,low_confidence
yao_ming/006.jpg,low_confidence
yao_ming/010.jpg,low_confidence
yao_ming/020.jpg,no_face
ye_liu/003.jpg,low_confidence
ye_liu/005.jpg,low_confidence
ye_liu/008.jpg,low_confidence
ye_liu/011.jpg,no_face
ye_liu/015.jpg,low_confidence
ye_liu/016.jpg,low_confidence
ye_liu/017.jpg,low_confidence
ye_liu/021.jpg,low_confidence
ye_liu/027.jpg,low_confidence
ye_liu/028.jpg,spoof_detected
yoo_ah_in/002.jpg,spoof_detected
yoo_ah_in/019.jpg,no_face
yoo_ah_in/043.jpg,spoof_detected
yoo_ah_in/051.jpg,spoof_detected
young_man_kang/001.jpg,no_face
young_man_kang/015.jpg,no_face
young_man_kang/021.jpg,low_confidence
young_man_kang/023.jpg,low_confidence
young_man_kang/032.jpg,spoof_detected
young_man_kang/038.jpg,low_confidence
young_man_kang/054.jpg,spoof_detected
young_man_kang/058.jpg,spoof_detected
yun-fat_chow/00000088.jpg,no_face
yun-fat_chow/00000089.jpg,low_confidence
yun-fat_chow/00000114.jpg,low_confidence
yun-fat_chow/00000116.jpg,no_face
yun-fat_chow/00000135.jpg,spoof_detected
yun-fat_chow/00000161.jpg,low_confidence
yun-fat_chow/00000198.jpg,no_face
yun-fat_chow/00000199.jpg,low_confidence
yun-fat_chow/00000253.jpg,no_face
yun-fat_chow/00000305.jpg,low_confidence
yun-fat_chow/00000308.jpg,no_face
yun-fat_chow/00000335.jpg,low_confidence
yun-fat_chow/00000336.jpg,no_face
aisha_tyler/006.jpg,low_confidence
aisha_tyler/010.jpg,low_confidence
aisha_tyler/014.jpg,low_confidence
aisha_tyler/036.jpg,low_confidence
aisha_tyler/045.jpg,low_confidence
aisha_tyler/047.jpg,low_confidence
aisha_tyler/091.jpg,no_face
aisha_tyler/115.jpg,low_confidence
aisha_tyler/155.jpg,no_face
aisha_tyler/158.jpg,no_face
alfre_woodard/008.jpg,low_confidence
alfre_woodard/011.jpg,low_confidence
alfre_woodard/024.jpg,low_confidence
alfre_woodard/049.jpg,no_face
alfre_woodard/053.jpg,low_confidence
alfre_woodard/070.jpg,no_face
alfre_woodard/078.jpg,low_confidence
alfre_woodard/081.jpg,low_confidence
alfre_woodard/089.jpg,low_confidence
alfre_woodard/120.jpg,no_face
alfre_woodard/124.jpg,low_confidence
alfre_woodard/127.jpg,low_confidence
amanda_brugel/011.jpg,low_confidence
amanda_brugel/015.jpg,no_face
amanda_brugel/017.jpg,low_confidence
amanda_brugel/020.jpg,low_confidence
amanda_brugel/022.jpg,no_face
amanda_brugel/023.jpg,no_face
amanda_brugel/032.jpg,no_face
amanda_brugel/034.jpg,low_confidence
amanda_brugel/035.jpg,low_confidence
amanda_brugel/038.jpg,low_confidence
amanda_brugel/044.jpg,low_confidence
amanda_brugel/045.jpg,low_confidence
amanda_brugel/046.jpg,low_confidence
amanda_brugel/047.jpg,no_face
amanda_brugel/050.jpg,low_confidence
amber_riley/018.jpg,low_confidence
amber_riley/020.jpg,low_confidence
amber_riley/025.jpg,no_face
amber_riley/026.jpg,no_face
amber_riley/039.jpg,no_face
amber_riley/040.jpg,no_face
amber_riley/042.jpg,low_confidence
amber_riley/048.jpg,low_confidence
amber_riley/052.jpg,low_confidence
amber_riley/064.jpg,no_face
amber_riley/086.jpg,no_face
amber_riley/097.jpg,low_confidence
amber_riley/098.jpg,low_confidence
amber_riley/099.jpg,low_confidence
audra_mcdonald/002.jpg,no_face
audra_mcdonald/011.jpg,low_confidence
audra_mcdonald/017.jpg,low_confidence
audra_mcdonald/024.jpg,no_face
audra_mcdonald/031.jpg,low_confidence
audra_mcdonald/033.jpg,low_confidence
audra_mcdonald/034.jpg,no_face
audra_mcdonald/036.jpg,low_confidence
audra_mcdonald/056.jpg,low_confidence
audra_mcdonald/061.jpg,no_face
audra_mcdonald/065.jpg,no_face
audra_mcdonald/066.jpg,low_confidence
chandra_wilson/002.jpg,no_face
chandra_wilson/017.jpg,low_confidence
chandra_wilson/044.jpg,low_confidence
chandra_wilson/066.jpg,low_confidence
chandra_wilson/074.jpg,no_face
chandra_wilson/082.jpg,no_face
chandra_wilson/091.jpg,spoof_detected
chandra_wilson/094.jpg,low_confidence
chandra_wilson/102.jpg,low_confidence
chandra_wilson/123.jpg,low_confidence
chandra_wilson/139.jpg,low_confidence
chandra_wilson/141.jpg,low_confidence
christina_milian/005.jpg,low_confidence
christina_milian/014.jpg,low_confidence
christina_milian/020.jpg,low_confidence
christina_milian/023.jpg,low_confidence
christina_milian/034.jpg,no_face
christina_milian/038.jpg,low_confidence
christina_milian/050.jpg,no_face
christina_milian/064.jpg,low_confidence
christina_milian/067.jpg,low_confidence
christina_milian/072.jpg,no_face
christina_milian/076.jpg,low_confidence
christina_milian/085.jpg,low_confidence
christina_milian/090.jpg,low_confidence
